time,OMEGA_REF_omegaRef_grp_0_value
46.64875,1.003422
46.65375,1.003422
46.65875,1.003422
46.66375,1.003422
46.66875,1.003422
46.67375,1.003422
46.67875,1.003422
46.68375,1.003422
46.68875,1.003422
46.69375,1.003422
46.69875,1.003422
46.70375,1.003422
46.70875,1.003421
46.71375,1.003421
46.71875,1.003421
46.72375,1.003421
46.72875,1.003421
46.73375,1.003421
46.73875,1.003421
46.74375,1.003421
46.74875,1.003421
46.75375,1.003421
46.75875,1.003421
46.76375,1.003421
46.76875,1.003421
46.77375,1.003421
46.77875,1.003421
46.78375,1.003421
46.78875,1.00342
46.79375,1.00342
46.79875,1.00342
46.80375,1.00342
46.80875,1.00342
46.81375,1.00342
46.81875,1.00342
46.82375,1.00342
46.82875,1.00342
46.83375,1.00342
46.83875,1.00342
46.84375,1.00342
46.84875,1.00342
46.85375,1.00342
46.85875,1.00342
46.86375,1.00342
46.86875,1.00342
46.87375,1.003419
46.87875,1.003419
46.88375,1.003419
46.88875,1.003419
46.89375,1.003419
46.89875,1.003419
46.90375,1.003419
46.90875,1.003419
46.91375,1.003419
46.91875,1.003419
46.92375,1.003419
46.92875,1.003419
46.93375,1.003419
46.93875,1.003419
46.94375,1.003419
46.94875,1.003419
46.95375,1.003418
46.95875,1.003418
46.96375,1.003418
46.96875,1.003418
46.97375,1.003418
46.97875,1.003418
46.98375,1.003418
46.98875,1.003418
46.99375,1.003418
46.99875,1.003418
47.00375,1.003418
47.00875,1.003418
47.01375,1.003418
47.01875,1.003418
47.02375,1.003418
47.02875,1.003418
47.03375,1.003417
47.03875,1.003417
47.04375,1.003417
47.04875,1.003417
47.05375,1.003417
47.05875,1.003417
47.06375,1.003417
47.06875,1.003417
47.07375,1.003417
47.07875,1.003417
47.08375,1.003417
47.08875,1.003417
47.09375,1.003417
47.09875,1.003417
47.10375,1.003417
47.10875,1.003417
47.11375,1.003416
47.11875,1.003416
47.12375,1.003416
47.12875,1.003416
47.13375,1.003416
47.13875,1.003416
47.14375,1.003416
47.14875,1.003416
47.15375,1.003416
47.15875,1.003416
47.16375,1.003416
47.16875,1.003416
47.17375,1.003416
47.17875,1.003416
47.18375,1.003416
47.18875,1.003416
47.19375,1.003415
47.19875,1.003415
47.20375,1.003415
47.20875,1.003415
47.21375,1.003415
47.21875,1.003415
47.22375,1.003415
47.22875,1.003415
47.23375,1.003415
47.23875,1.003415
47.24375,1.003415
47.24875,1.003415
47.25375,1.003415
47.25875,1.003415
47.26375,1.003415
47.26875,1.003414
47.27375,1.003414
47.27875,1.003414
47.28375,1.003414
47.28875,1.003414
47.29375,1.003414
47.29875,1.003414
47.30375,1.003414
47.30875,1.003414
47.31375,1.003414
47.31875,1.003414
47.32375,1.003414
47.32875,1.003414
47.33375,1.003414
47.33875,1.003414
47.34375,1.003413
47.34875,1.003413
47.35375,1.003413
47.35875,1.003413
47.36375,1.003413
47.36875,1.003413
47.37375,1.003413
47.37875,1.003413
47.38375,1.003413
47.38875,1.003413
47.39375,1.003413
47.39875,1.003413
47.40375,1.003413
47.40875,1.003413
47.41375,1.003413
47.41875,1.003412
47.42375,1.003412
47.42875,1.003412
47.43375,1.003412
47.43875,1.003412
47.44375,1.003412
47.44875,1.003412
47.45375,1.003412
47.45875,1.003412
47.46375,1.003412
47.46875,1.003412
47.47375,1.003412
47.47875,1.003412
47.48375,1.003412
47.48875,1.003412
47.49375,1.003411
47.49875,1.003411
47.50375,1.003411
47.50875,1.003411
47.51375,1.003411
47.51875,1.003411
47.52375,1.003411
47.52875,1.003411
47.53375,1.003411
47.53875,1.003411
47.54375,1.003411
47.54875,1.003411
47.55375,1.003411
47.55875,1.003411
47.56375,1.003411
47.56875,1.00341
47.57375,1.00341
47.57875,1.00341
47.58375,1.00341
47.58875,1.00341
47.59375,1.00341
47.59875,1.00341
47.60375,1.00341
47.60875,1.00341
47.61375,1.00341
47.61875,1.00341
47.62375,1.00341
47.62875,1.00341
47.63375,1.00341
47.63875,1.00341
47.64375,1.003409
47.64875,1.003409
47.65375,1.003409
47.65875,1.003409
47.66375,1.003409
47.66875,1.003409
47.67375,1.003409
47.67875,1.003409
47.68375,1.003409
47.68875,1.003409
47.69375,1.003409
47.69875,1.003409
47.70375,1.003409
47.70875,1.003409
47.71375,1.003409
47.71875,1.003408
47.72375,1.003408
47.72875,1.003408
47.73375,1.003408
47.73875,1.003408
47.74375,1.003408
47.74875,1.003408
47.75375,1.003408
47.75875,1.003408
47.76375,1.003408
47.76875,1.003408
47.77375,1.003408
47.77875,1.003408
47.78375,1.003408
47.78875,1.003407
47.79375,1.003407
47.79875,1.003407
47.80375,1.003407
47.80875,1.003407
47.81375,1.003407
47.81875,1.003407
47.82375,1.003407
47.82875,1.003407
47.83375,1.003407
47.83875,1.003407
47.84375,1.003407
47.84875,1.003407
47.85375,1.003407
47.85875,1.003407
47.86375,1.003406
47.86875,1.003406
47.87375,1.003406
47.87875,1.003406
47.88375,1.003406
47.88875,1.003406
47.89375,1.003406
47.89875,1.003406
47.90375,1.003406
47.90875,1.003406
47.91375,1.003406
47.91875,1.003406
47.92375,1.003406
47.92875,1.003406
47.93375,1.003405
47.93875,1.003405
47.94375,1.003405
47.94875,1.003405
47.95375,1.003405
47.95875,1.003405
47.96375,1.003405
47.96875,1.003405
47.97375,1.003405
47.97875,1.003405
47.98375,1.003405
47.98875,1.003405
47.99375,1.003405
47.99875,1.003405
48.00375,1.003405
48.00875,1.003404
48.01375,1.003404
48.01875,1.003404
48.02375,1.003404
48.02875,1.003404
48.03375,1.003404
48.03875,1.003404
48.04375,1.003404
48.04875,1.003404
48.05375,1.003404
48.05875,1.003404
48.06375,1.003404
48.06875,1.003404
48.07375,1.003404
48.07875,1.003403
48.08375,1.003403
48.08875,1.003403
48.09375,1.003403
48.09875,1.003403
48.10375,1.003403
48.10875,1.003403
48.11375,1.003403
48.11875,1.003403
48.12375,1.003403
48.12875,1.003403
48.13375,1.003403
48.13875,1.003403
48.14375,1.003403
48.14875,1.003402
48.15375,1.003402
48.15875,1.003402
48.16375,1.003402
48.16875,1.003402
48.17375,1.003402
48.17875,1.003402
48.18375,1.003402
48.18875,1.003402
48.19375,1.003402
48.19875,1.003402
48.20375,1.003402
48.20875,1.003402
48.21375,1.003402
48.21875,1.003402
48.22375,1.003401
48.22875,1.003401
48.23375,1.003401
48.23875,1.003401
48.24375,1.003401
48.24875,1.003401
48.25375,1.003401
48.25875,1.003401
48.26375,1.003401
48.26875,1.003401
48.27375,1.003401
48.27875,1.003401
48.28375,1.003401
48.28875,1.003401
48.29375,1.0034
48.29875,1.0034
48.30375,1.0034
48.30875,1.0034
48.31375,1.0034
48.31875,1.0034
48.32375,1.0034
48.32875,1.0034
48.33375,1.0034
48.33875,1.0034
48.34375,1.0034
48.34875,1.0034
48.35375,1.0034
48.35875,1.0034
48.36375,1.003399
48.36875,1.003399
48.37375,1.003399
48.37875,1.003399
48.38375,1.003399
48.38875,1.003399
48.39375,1.003399
48.39875,1.003399
48.40375,1.003399
48.40875,1.003399
48.41375,1.003399
48.41875,1.003399
48.42375,1.003399
48.42875,1.003399
48.43375,1.003399
48.43875,1.003398
48.44375,1.003398
48.44875,1.003398
48.45375,1.003398
48.45875,1.003398
48.46375,1.003398
48.46875,1.003398
48.47375,1.003398
48.47875,1.003398
48.48375,1.003398
48.48875,1.003398
48.49375,1.003398
48.49875,1.003398
48.50375,1.003398
48.50875,1.003397
48.51375,1.003397
48.51875,1.003397
48.52375,1.003397
48.52875,1.003397
48.53375,1.003397
48.53875,1.003397
48.54375,1.003397
48.54875,1.003397
48.55375,1.003397
48.55875,1.003397
48.56375,1.003397
48.56875,1.003397
48.57375,1.003397
48.57875,1.003396
48.58375,1.003396
48.58875,1.003396
48.59375,1.003396
48.59875,1.003396
48.60375,1.003396
48.60875,1.003396
48.61375,1.003396
48.61875,1.003396
48.62375,1.003396
48.62875,1.003396
48.63375,1.003396
48.63875,1.003396
48.64375,1.003396
48.64875,1.003396
48.65375,1.003395
48.65875,1.003395
48.66375,1.003395
48.66875,1.003395
48.67375,1.003395
48.67875,1.003395
48.68375,1.003395
48.68875,1.003395
48.69375,1.003395
48.69875,1.003395
48.70375,1.003395
48.70875,1.003395
48.71375,1.003395
48.71875,1.003395
48.72375,1.003394
48.72875,1.003394
48.73375,1.003394
48.73875,1.003394
48.74375,1.003394
48.74875,1.003394
48.75375,1.003394
48.75875,1.003394
48.76375,1.003394
48.76875,1.003394
48.77375,1.003394
48.77875,1.003394
48.78375,1.003394
48.78875,1.003394
48.79375,1.003393
48.79875,1.003393
48.80375,1.003393
48.80875,1.003393
48.81375,1.003393
48.81875,1.003393
48.82375,1.003393
48.82875,1.003393
48.83375,1.003393
48.83875,1.003393
48.84375,1.003393
48.84875,1.003393
48.85375,1.003393
48.85875,1.003393
48.86375,1.003393
48.86875,1.003392
48.87375,1.003392
48.87875,1.003392
48.88375,1.003392
48.88875,1.003392
48.89375,1.003392
48.89875,1.003392
48.90375,1.003392
48.90875,1.003392
48.91375,1.003392
48.91875,1.003392
48.92375,1.003392
48.92875,1.003392
48.93375,1.003392
48.93875,1.003391
48.94375,1.003391
48.94875,1.003391
48.95375,1.003391
48.95875,1.003391
48.96375,1.003391
48.96875,1.003391
48.97375,1.003391
48.97875,1.003391
48.98375,1.003391
48.98875,1.003391
48.99375,1.003391
48.99875,1.003391
49.00375,1.003391
49.00875,1.003391
49.01375,1.00339
49.01875,1.00339
49.02375,1.00339
49.02875,1.00339
49.03375,1.00339
49.03875,1.00339
49.04375,1.00339
49.04875,1.00339
49.05375,1.00339
49.05875,1.00339
49.06375,1.00339
49.06875,1.00339
49.07375,1.00339
49.07875,1.00339
49.08375,1.003389
49.08875,1.003389
49.09375,1.003389
49.09875,1.003389
49.10375,1.003389
49.10875,1.003389
49.11375,1.003389
49.11875,1.003389
49.12375,1.003389
49.12875,1.003389
49.13375,1.003389
49.13875,1.003389
49.14375,1.003389
49.14875,1.003389
49.15375,1.003389
49.15875,1.003388
49.16375,1.003388
49.16875,1.003388
49.17375,1.003388
49.17875,1.003388
49.18375,1.003388
49.18875,1.003388
49.19375,1.003388
49.19875,1.003388
49.20375,1.003388
49.20875,1.003388
49.21375,1.003388
49.21875,1.003388
49.22375,1.003388
49.22875,1.003388
49.23375,1.003387
49.23875,1.003387
49.24375,1.003387
49.24875,1.003387
49.25375,1.003387
49.25875,1.003387
49.26375,1.003387
49.26875,1.003387
49.27375,1.003387
49.27875,1.003387
49.28375,1.003387
49.28875,1.003387
49.29375,1.003387
49.29875,1.003387
49.30375,1.003386
49.30875,1.003386
49.31375,1.003386
49.31875,1.003386
49.32375,1.003386
49.32875,1.003386
49.33375,1.003386
49.33875,1.003386
49.34375,1.003386
49.34875,1.003386
49.35375,1.003386
49.35875,1.003386
49.36375,1.003386
49.36875,1.003386
49.37375,1.003386
49.37875,1.003385
49.38375,1.003385
49.38875,1.003385
49.39375,1.003385
49.39875,1.003385
49.40375,1.003385
49.40875,1.003385
49.41375,1.003385
49.41875,1.003385
49.42375,1.003385
49.42875,1.003385
49.43375,1.003385
49.43875,1.003385
49.44375,1.003385
49.44875,1.003385
49.45375,1.003384
49.45875,1.003384
49.46375,1.003384
49.46875,1.003384
49.47375,1.003384
49.47875,1.003384
49.48375,1.003384
49.48875,1.003384
49.49375,1.003384
49.49875,1.003384
49.50375,1.003384
49.50875,1.003384
49.51375,1.003384
49.51875,1.003384
49.52375,1.003384
49.52875,1.003383
49.53375,1.003383
49.53875,1.003383
49.54375,1.003383
49.54875,1.003383
49.55375,1.003383
49.55875,1.003383
49.56375,1.003383
49.56875,1.003383
49.57375,1.003383
49.57875,1.003383
49.58375,1.003383
49.58875,1.003383
49.59375,1.003383
49.59875,1.003383
49.60375,1.003382
49.60875,1.003382
49.61375,1.003382
49.61875,1.003382
49.62375,1.003382
49.62875,1.003382
49.63375,1.003382
49.63875,1.003382
49.64375,1.003382
49.64875,1.003382
49.65375,1.003382
49.65875,1.003382
49.66375,1.003382
49.66875,1.003382
49.67375,1.003382
49.67875,1.003382
49.68375,1.003381
49.68875,1.003381
49.69375,1.003381
49.69875,1.003381
49.70375,1.003381
49.70875,1.003381
49.71375,1.003381
49.71875,1.003381
49.72375,1.003381
49.72875,1.003381
49.73375,1.003381
49.73875,1.003381
49.74375,1.003381
49.74875,1.003381
49.75375,1.003381
49.75875,1.00338
49.76375,1.00338
49.76875,1.00338
49.77375,1.00338
49.77875,1.00338
49.78375,1.00338
49.78875,1.00338
49.79375,1.00338
49.79875,1.00338
49.80375,1.00338
49.80875,1.00338
49.81375,1.00338
49.81875,1.00338
49.82375,1.00338
49.82875,1.00338
49.83375,1.003379
49.83875,1.003379
49.84375,1.003379
49.84875,1.003379
49.85375,1.003379
49.85875,1.003379
49.86375,1.003379
49.86875,1.003379
49.87375,1.003379
49.87875,1.003379
49.88375,1.003379
49.88875,1.003379
49.89375,1.003379
49.89875,1.003379
49.90375,1.003379
49.90875,1.003379
49.91375,1.003378
49.91875,1.003378
49.92375,1.003378
49.92875,1.003378
49.93375,1.003378
49.93875,1.003378
49.94375,1.003378
49.94875,1.003378
49.95375,1.003378
49.95875,1.003378
49.96375,1.003378
49.96875,1.003378
49.97375,1.003378
49.97875,1.003378
49.98375,1.003378
49.98875,1.003378
49.99375,1.003377
49.99875,1.003377
50.00375,1.003377
50.00875,1.003377
50.01375,1.003377
50.01875,1.003377
50.02375,1.003377
50.02875,1.003377
50.03375,1.003377
50.03875,1.003377
50.04375,1.003377
50.04875,1.003377
50.05375,1.003377
50.05875,1.003377
50.06375,1.003377
50.06875,1.003377
50.07375,1.003376
50.07875,1.003376
50.08375,1.003376
50.08875,1.003376
50.09375,1.003376
50.09875,1.003376
50.10375,1.003376
50.10875,1.003376
50.11375,1.003376
50.11875,1.003376
50.12375,1.003376
50.12875,1.003376
50.13375,1.003376
50.13875,1.003376
50.14375,1.003376
50.14875,1.003376
50.15375,1.003375
50.15875,1.003375
50.16375,1.003375
50.16875,1.003375
50.17375,1.003375
50.17875,1.003375
50.18375,1.003375
50.18875,1.003375
50.19375,1.003375
50.19875,1.003375
50.20375,1.003375
50.20875,1.003375
50.21375,1.003375
50.21875,1.003375
50.22375,1.003375
50.22875,1.003375
50.23375,1.003374
50.23875,1.003374
50.24375,1.003374
50.24875,1.003374
50.25375,1.003374
50.25875,1.003374
50.26375,1.003374
50.26875,1.003374
50.27375,1.003374
50.27875,1.003374
50.28375,1.003374
50.28875,1.003374
50.29375,1.003374
50.29875,1.003374
50.30375,1.003374
50.30875,1.003374
50.31375,1.003374
50.31875,1.003373
50.32375,1.003373
50.32875,1.003373
50.33375,1.003373
50.33875,1.003373
50.34375,1.003373
50.34875,1.003373
50.35375,1.003373
50.35875,1.003373
50.36375,1.003373
50.36875,1.003373
50.37375,1.003373
50.37875,1.003373
50.38375,1.003373
50.38875,1.003373
50.39375,1.003373
50.39875,1.003373
50.40375,1.003372
50.40875,1.003372
50.41375,1.003372
50.41875,1.003372
50.42375,1.003372
50.42875,1.003372
50.43375,1.003372
50.43875,1.003372
50.44375,1.003372
50.44875,1.003372
50.45375,1.003372
50.45875,1.003372
50.46375,1.003372
50.46875,1.003372
50.47375,1.003372
50.47875,1.003372
50.48375,1.003372
50.48875,1.003371
50.49375,1.003371
50.49875,1.003371
50.50375,1.003371
50.50875,1.003371
50.51375,1.003371
50.51875,1.003371
50.52375,1.003371
50.52875,1.003371
50.53375,1.003371
50.53875,1.003371
50.54375,1.003371
50.54875,1.003371
50.55375,1.003371
50.55875,1.003371
50.56375,1.003371
50.56875,1.003371
50.57375,1.00337
50.57875,1.00337
50.58375,1.00337
50.58875,1.00337
50.59375,1.00337
50.59875,1.00337
50.60375,1.00337
50.60875,1.00337
50.61375,1.00337
50.61875,1.00337
50.62375,1.00337
50.62875,1.00337
50.63375,1.00337
50.63875,1.00337
50.64375,1.00337
50.64875,1.00337
50.65375,1.00337
50.65875,1.003369
50.66375,1.003369
50.66875,1.003369
50.67375,1.003369
50.67875,1.003369
50.68375,1.003369
50.68875,1.003369
50.69375,1.003369
50.69875,1.003369
50.70375,1.003369
50.70875,1.003369
50.71375,1.003369
50.71875,1.003369
50.72375,1.003369
50.72875,1.003369
50.73375,1.003369
50.73875,1.003369
50.74375,1.003369
50.74875,1.003368
50.75375,1.003368
50.75875,1.003368
50.76375,1.003368
50.76875,1.003368
50.77375,1.003368
50.77875,1.003368
50.78375,1.003368
50.78875,1.003368
50.79375,1.003368
50.79875,1.003368
50.80375,1.003368
50.80875,1.003368
50.81375,1.003368
50.81875,1.003368
50.82375,1.003368
50.82875,1.003368
50.83375,1.003368
50.83875,1.003367
50.84375,1.003367
50.84875,1.003367
50.85375,1.003367
50.85875,1.003367
50.86375,1.003367
50.86875,1.003367
50.87375,1.003367
50.87875,1.003367
50.88375,1.003367
50.88875,1.003367
50.89375,1.003367
50.89875,1.003367
50.90375,1.003367
50.90875,1.003367
50.91375,1.003367
50.91875,1.003367
50.92375,1.003367
50.92875,1.003366
50.93375,1.003366
50.93875,1.003366
50.94375,1.003366
50.94875,1.003366
50.95375,1.003366
50.95875,1.003366
50.96375,1.003366
50.96875,1.003366
50.97375,1.003366
50.97875,1.003366
50.98375,1.003366
50.98875,1.003366
50.99375,1.003366
50.99875,1.003366
51.00375,1.003366
51.00875,1.003366
51.01375,1.003366
51.01875,1.003366
51.02375,1.003365
51.02875,1.003365
51.03375,1.003365
51.03875,1.003365
51.04375,1.003365
51.04875,1.003365
51.05375,1.003365
51.05875,1.003365
51.06375,1.003365
51.06875,1.003365
51.07375,1.003365
51.07875,1.003365
51.08375,1.003365
51.08875,1.003365
51.09375,1.003365
51.09875,1.003365
51.10375,1.003365
51.10875,1.003365
51.11375,1.003365
51.11875,1.003364
51.12375,1.003364
51.12875,1.003364
51.13375,1.003364
51.13875,1.003364
51.14375,1.003364
51.14875,1.003364
51.15375,1.003364
51.15875,1.003364
51.16375,1.003364
51.16875,1.003364
51.17375,1.003364
51.17875,1.003364
51.18375,1.003364
51.18875,1.003364
51.19375,1.003364
51.19875,1.003364
51.20375,1.003364
51.20875,1.003364
51.21375,1.003363
51.21875,1.003363
51.22375,1.003363
51.22875,1.003363
51.23375,1.003363
51.23875,1.003363
51.24375,1.003363
51.24875,1.003363
51.25375,1.003363
51.25875,1.003363
51.26375,1.003363
51.26875,1.003363
51.27375,1.003363
51.27875,1.003363
51.28375,1.003363
51.28875,1.003363
51.29375,1.003363
51.29875,1.003363
51.30375,1.003363
51.30875,1.003363
51.31375,1.003362
51.31875,1.003362
51.32375,1.003362
51.32875,1.003362
51.33375,1.003362
51.33875,1.003362
51.34375,1.003362
51.34875,1.003362
51.35375,1.003362
51.35875,1.003362
51.36375,1.003362
51.36875,1.003362
51.37375,1.003362
51.37875,1.003362
51.38375,1.003362
51.38875,1.003362
51.39375,1.003362
51.39875,1.003362
51.40375,1.003362
51.40875,1.003362
51.41375,1.003361
51.41875,1.003361
51.42375,1.003361
51.42875,1.003361
51.43375,1.003361
51.43875,1.003361
51.44375,1.003361
51.44875,1.003361
51.45375,1.003361
51.45875,1.003361
51.46375,1.003361
51.46875,1.003361
51.47375,1.003361
51.47875,1.003361
51.48375,1.003361
51.48875,1.003361
51.49375,1.003361
51.49875,1.003361
51.50375,1.003361
51.50875,1.003361
51.51375,1.00336
51.51875,1.00336
51.52375,1.00336
51.52875,1.00336
51.53375,1.00336
51.53875,1.00336
51.54375,1.00336
51.54875,1.00336
51.55375,1.00336
51.55875,1.00336
51.56375,1.00336
51.56875,1.00336
51.57375,1.00336
51.57875,1.00336
51.58375,1.00336
51.58875,1.00336
51.59375,1.00336
51.59875,1.00336
51.60375,1.00336
51.60875,1.00336
51.61375,1.00336
51.61875,1.00336
51.62375,1.003359
51.62875,1.003359
51.63375,1.003359
51.63875,1.003359
51.64375,1.003359
51.64875,1.003359
51.65375,1.003359
51.65875,1.003359
51.66375,1.003359
51.66875,1.003359
51.67375,1.003359
51.67875,1.003359
51.68375,1.003359
51.68875,1.003359
51.69375,1.003359
51.69875,1.003359
51.70375,1.003359
51.70875,1.003359
51.71375,1.003359
51.71875,1.003359
51.72375,1.003359
51.72875,1.003358
51.73375,1.003358
51.73875,1.003358
51.74375,1.003358
51.74875,1.003358
51.75375,1.003358
51.75875,1.003358
51.76375,1.003358
51.76875,1.003358
51.77375,1.003358
51.77875,1.003358
51.78375,1.003358
51.78875,1.003358
51.79375,1.003358
51.79875,1.003358
51.80375,1.003358
51.80875,1.003358
51.81375,1.003358
51.81875,1.003358
51.82375,1.003358
51.82875,1.003358
51.83375,1.003358
51.83875,1.003358
51.84375,1.003357
51.84875,1.003357
51.85375,1.003357
51.85875,1.003357
51.86375,1.003357
51.86875,1.003357
51.87375,1.003357
51.87875,1.003357
51.88375,1.003357
51.88875,1.003357
51.89375,1.003357
51.89875,1.003357
51.90375,1.003357
51.90875,1.003357
51.91375,1.003357
51.91875,1.003357
51.92375,1.003357
51.92875,1.003357
51.93375,1.003357
51.93875,1.003357
51.94375,1.003357
51.94875,1.003357
51.95375,1.003356
51.95875,1.003356
51.96375,1.003356
51.96875,1.003356
51.97375,1.003356
51.97875,1.003356
51.98375,1.003356
51.98875,1.003356
51.99375,1.003356
51.99875,1.003356
52.00375,1.003356
52.00875,1.003356
52.01375,1.003356
52.01875,1.003356
52.02375,1.003356
52.02875,1.003356
52.03375,1.003356
52.03875,1.003356
52.04375,1.003356
52.04875,1.003356
52.05375,1.003356
52.05875,1.003356
52.06375,1.003356
52.06875,1.003356
52.07375,1.003355
52.07875,1.003355
52.08375,1.003355
52.08875,1.003355
52.09375,1.003355
52.09875,1.003355
52.10375,1.003355
52.10875,1.003355
52.11375,1.003355
52.11875,1.003355
52.12375,1.003355
52.12875,1.003355
52.13375,1.003355
52.13875,1.003355
52.14375,1.003355
52.14875,1.003355
52.15375,1.003355
52.15875,1.003355
52.16375,1.003355
52.16875,1.003355
52.17375,1.003355
52.17875,1.003355
52.18375,1.003355
52.18875,1.003355
52.19375,1.003354
52.19875,1.003354
52.20375,1.003354
52.20875,1.003354
52.21375,1.003354
52.21875,1.003354
52.22375,1.003354
52.22875,1.003354
52.23375,1.003354
52.23875,1.003354
52.24375,1.003354
52.24875,1.003354
52.25375,1.003354
52.25875,1.003354
52.26375,1.003354
52.26875,1.003354
52.27375,1.003354
52.27875,1.003354
52.28375,1.003354
52.28875,1.003354
52.29375,1.003354
52.29875,1.003354
52.30375,1.003354
52.30875,1.003354
52.31375,1.003354
52.31875,1.003354
52.32375,1.003353
52.32875,1.003353
52.33375,1.003353
52.33875,1.003353
52.34375,1.003353
52.34875,1.003353
52.35375,1.003353
52.35875,1.003353
52.36375,1.003353
52.36875,1.003353
52.37375,1.003353
52.37875,1.003353
52.38375,1.003353
52.38875,1.003353
52.39375,1.003353
52.39875,1.003353
52.40375,1.003353
52.40875,1.003353
52.41375,1.003353
52.41875,1.003353
52.42375,1.003353
52.42875,1.003353
52.43375,1.003353
52.43875,1.003353
52.44375,1.003353
52.44875,1.003353
52.45375,1.003352
52.45875,1.003352
52.46375,1.003352
52.46875,1.003352
52.47375,1.003352
52.47875,1.003352
52.48375,1.003352
52.48875,1.003352
52.49375,1.003352
52.49875,1.003352
52.50375,1.003352
52.50875,1.003352
52.51375,1.003352
52.51875,1.003352
52.52375,1.003352
52.52875,1.003352
52.53375,1.003352
52.53875,1.003352
52.54375,1.003352
52.54875,1.003352
52.55375,1.003352
52.55875,1.003352
52.56375,1.003352
52.56875,1.003352
52.57375,1.003352
52.57875,1.003352
52.58375,1.003352
52.58875,1.003351
52.59375,1.003351
52.59875,1.003351
52.60375,1.003351
52.60875,1.003351
52.61375,1.003351
52.61875,1.003351
52.62375,1.003351
52.62875,1.003351
52.63375,1.003351
52.63875,1.003351
52.64375,1.003351
52.64875,1.003351
52.65375,1.003351
52.65875,1.003351
52.66375,1.003351
52.66875,1.003351
52.67375,1.003351
52.67875,1.003351
52.68375,1.003351
52.68875,1.003351
52.69375,1.003351
52.69875,1.003351
52.70375,1.003351
52.70875,1.003351
52.71375,1.003351
52.71875,1.003351
52.72375,1.003351
52.72875,1.003351
52.73375,1.00335
52.73875,1.00335
52.74375,1.00335
52.74875,1.00335
52.75375,1.00335
52.75875,1.00335
52.76375,1.00335
52.76875,1.00335
52.77375,1.00335
52.77875,1.00335
52.78375,1.00335
52.78875,1.00335
52.79375,1.00335
52.79875,1.00335
52.80375,1.00335
52.80875,1.00335
52.81375,1.00335
52.81875,1.00335
52.82375,1.00335
52.82875,1.00335
52.83375,1.00335
52.83875,1.00335
52.84375,1.00335
52.84875,1.00335
52.85375,1.00335
52.85875,1.00335
52.86375,1.00335
52.86875,1.00335
52.87375,1.00335
52.87875,1.00335
52.88375,1.003349
52.88875,1.003349
52.89375,1.003349
52.89875,1.003349
52.90375,1.003349
52.90875,1.003349
52.91375,1.003349
52.91875,1.003349
52.92375,1.003349
52.92875,1.003349
52.93375,1.003349
52.93875,1.003349
52.94375,1.003349
52.94875,1.003349
52.95375,1.003349
52.95875,1.003349
52.96375,1.003349
52.96875,1.003349
52.97375,1.003349
52.97875,1.003349
52.98375,1.003349
52.98875,1.003349
52.99375,1.003349
52.99875,1.003349
53.00375,1.003349
53.00875,1.003349
53.01375,1.003349
53.01875,1.003349
53.02375,1.003349
53.02875,1.003349
53.03375,1.003349
53.03875,1.003349
53.04375,1.003348
53.04875,1.003348
53.05375,1.003348
53.05875,1.003348
53.06375,1.003348
53.06875,1.003348
53.07375,1.003348
53.07875,1.003348
53.08375,1.003348
53.08875,1.003348
53.09375,1.003348
53.09875,1.003348
53.10375,1.003348
53.10875,1.003348
53.11375,1.003348
53.11875,1.003348
53.12375,1.003348
53.12875,1.003348
53.13375,1.003348
53.13875,1.003348
53.14375,1.003348
53.14875,1.003348
53.15375,1.003348
53.15875,1.003348
53.16375,1.003348
53.16875,1.003348
53.17375,1.003348
53.17875,1.003348
53.18375,1.003348
53.18875,1.003348
53.19375,1.003348
53.19875,1.003348
53.20375,1.003348
53.20875,1.003347
53.21375,1.003347
53.21875,1.003347
53.22375,1.003347
53.22875,1.003347
53.23375,1.003347
53.23875,1.003347
53.24375,1.003347
53.24875,1.003347
53.25375,1.003347
53.25875,1.003347
53.26375,1.003347
53.26875,1.003347
53.27375,1.003347
53.27875,1.003347
53.28375,1.003347
53.28875,1.003347
53.29375,1.003347
53.29875,1.003347
53.30375,1.003347
53.30875,1.003347
53.31375,1.003347
53.31875,1.003347
53.32375,1.003347
53.32875,1.003347
53.33375,1.003347
53.33875,1.003347
53.34375,1.003347
53.34875,1.003347
53.35375,1.003347
53.35875,1.003347
53.36375,1.003347
53.36875,1.003347
53.37375,1.003347
53.37875,1.003347
53.38375,1.003347
53.38875,1.003346
53.39375,1.003346
53.39875,1.003346
53.40375,1.003346
53.40875,1.003346
53.41375,1.003346
53.41875,1.003346
53.42375,1.003346
53.42875,1.003346
53.43375,1.003346
53.43875,1.003346
53.44375,1.003346
53.44875,1.003346
53.45375,1.003346
53.45875,1.003346
53.46375,1.003346
53.46875,1.003346
53.47375,1.003346
53.47875,1.003346
53.48375,1.003346
53.48875,1.003346
53.49375,1.003346
53.49875,1.003346
53.50375,1.003346
53.50875,1.003346
53.51375,1.003346
53.51875,1.003346
53.52375,1.003346
53.52875,1.003346
53.53375,1.003346
53.53875,1.003346
53.54375,1.003346
53.54875,1.003346
53.55375,1.003346
53.55875,1.003346
53.56375,1.003346
53.56875,1.003346
53.57375,1.003346
53.57875,1.003346
53.58375,1.003345
53.58875,1.003345
53.59375,1.003345
53.59875,1.003345
53.60375,1.003345
53.60875,1.003345
53.61375,1.003345
53.61875,1.003345
53.62375,1.003345
53.62875,1.003345
