time,NETWORK_B-110_Upu_value,NETWORK_B-111_Upu_value,NETWORK_B-112_Upu_value,NETWORK_B-113_Upu_value,NETWORK_B-114_Upu_value,NETWORK_B-115_Upu_value,NETWORK_B-116_Upu_value,NETWORK_B-117_Upu_value,NETWORK_B-118_Upu_value,NETWORK_B-119_Upu_value,NETWORK_B-120_Upu_value,NETWORK_B-121_Upu_value,NETWORK_B-122_Upu_value,NETWORK_B-123_Upu_value,NETWORK_B-124_Upu_value,121_NUCLEAR_1_generator_thetaInternal_value,122_HYDRO_1_generator_thetaInternal_value
7.232076,1.003553,0.948238,0.957306,0.949781,0.932274,0.898696,0.898479,0.84771,0.863995,0.919694,0.942184,0.879534,0.866523,0.955082,0.909654,0,0.346687
7.232558,1.003549,0.948241,0.957304,0.949778,0.932283,0.898719,0.8985,0.847747,0.864027,0.919704,0.942185,0.879562,0.866583,0.955078,0.909674,0,0.346488
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.232981,1.003546,0.948242,0.957302,0.949775,0.932291,0.898739,0.898518,0.847779,0.864055,0.919713,0.942185,0.879587,0.866635,0.955074,0.909692,0,0.346313
7.233011,1.003546,0.948243,0.957302,0.949775,0.932291,0.89874,0.89852,0.847782,0.864057,0.919714,0.942185,0.879589,0.866639,0.955074,0.909693,0,0.346301
7.233041,1.003545,0.948243,0.957302,0.949775,0.932292,0.898741,0.898521,0.847784,0.864059,0.919714,0.942185,0.879591,0.866643,0.955073,0.909694,0,0.346288
7.233101,1.003545,0.948243,0.957302,0.949775,0.932293,0.898744,0.898524,0.847789,0.864063,0.919716,0.942185,0.879594,0.86665,0.955073,0.909697,0,0.346264
7.233221,1.003544,0.948244,0.957302,0.949774,0.932295,0.89875,0.898529,0.847798,0.864071,0.919718,0.942186,0.879601,0.866665,0.955072,0.909702,0,0.346214
7.233461,1.003542,0.948245,0.957301,0.949773,0.9323,0.898761,0.898539,0.847816,0.864087,0.919723,0.942186,0.879615,0.866695,0.95507,0.909712,0,0.346115
7.23394,1.003539,0.948247,0.9573,0.94977,0.932309,0.898784,0.898561,0.847853,0.864119,0.919733,0.942187,0.879644,0.866754,0.955065,0.909732,0,0.345917
7.234899,1.003533,0.948253,0.957297,0.949765,0.932327,0.89883,0.898603,0.847928,0.864183,0.919754,0.942189,0.879701,0.866873,0.955057,0.909773,0,0.34552
7.236817,1.003522,0.948265,0.957294,0.949756,0.932365,0.898923,0.89869,0.848078,0.864312,0.919797,0.942195,0.879816,0.86711,0.955042,0.909856,0,0.344727
7.236873,1.003522,0.948265,0.957294,0.949756,0.932367,0.898925,0.898692,0.848082,0.864316,0.919799,0.942195,0.87982,0.867117,0.955042,0.909858,0,0.344704
7.236873,1.003522,0.948265,0.957294,0.949756,0.932367,0.898925,0.898692,0.848082,0.864316,0.919799,0.942195,0.87982,0.867117,0.955042,0.909858,0,0.344704
7.240653,1.003508,0.948296,0.957294,0.949744,0.932448,0.899114,0.898868,0.848382,0.864576,0.919888,0.94221,0.880052,0.867581,0.955017,0.910028,0,0.34314
7.248324,1.003508,0.948381,0.957318,0.949742,0.932636,0.899518,0.899246,0.849011,0.865123,0.92009,0.94226,0.880544,0.868513,0.954985,0.910396,0,0.33997
7.255995,1.003542,0.948499,0.957373,0.94977,0.932855,0.89995,0.899651,0.849663,0.865695,0.920317,0.942335,0.88106,0.869432,0.954976,0.910796,0,0.33681
7.263023,1.003603,0.948632,0.957449,0.949819,0.93308,0.900369,0.900044,0.85028,0.866238,0.920546,0.942424,0.881554,0.870262,0.954988,0.911186,0,0.333936
7.263023,1.003603,0.948632,0.957449,0.949819,0.93308,0.900369,0.900044,0.85028,0.866238,0.920546,0.942424,0.881554,0.870262,0.954988,0.911186,0,0.333936
7.271338,1.003711,0.948823,0.95757,0.949907,0.933376,0.900892,0.900536,0.851032,0.866904,0.920844,0.942555,0.882163,0.871228,0.955028,0.91168,0,0.330561
7.285146,1.003971,0.94921,0.957843,0.950122,0.933936,0.901822,0.901413,0.852328,0.86806,0.921397,0.942831,0.883228,0.872793,0.955152,0.912567,0,0.325047
7.293804,1.004182,0.949496,0.958057,0.950296,0.934327,0.902441,0.901997,0.853166,0.868813,0.92178,0.94304,0.883925,0.873746,0.955266,0.913163,0,0.321667
7.293804,1.004182,0.949496,0.958057,0.950296,0.934327,0.902441,0.901997,0.853166,0.868813,0.92178,0.943039,0.883925,0.873747,0.955266,0.913163,0,0.321667
7.293834,1.004183,0.949497,0.958058,0.950297,0.934328,0.902443,0.901999,0.853169,0.868815,0.921781,0.94304,0.883928,0.873749,0.955267,0.913166,0,0.321655
7.293863,1.004184,0.949498,0.958059,0.950298,0.93433,0.902445,0.902002,0.853172,0.868818,0.921783,0.943041,0.88393,0.873752,0.955267,0.913168,0,0.321644
7.293923,1.004185,0.9495,0.95806,0.950299,0.934332,0.902449,0.902006,0.853178,0.868823,0.921785,0.943043,0.883935,0.873759,0.955268,0.913172,0,0.321621
7.294042,1.004189,0.949505,0.958064,0.950302,0.934338,0.902458,0.902014,0.85319,0.868834,0.921791,0.943046,0.883945,0.873772,0.95527,0.91318,0,0.321574
7.29428,1.004195,0.949513,0.95807,0.950307,0.934349,0.902475,0.90203,0.853213,0.868855,0.921802,0.943052,0.883965,0.873798,0.955273,0.913197,0,0.321482
7.294756,1.004208,0.94953,0.958083,0.950318,0.934372,0.90251,0.902063,0.85326,0.868897,0.921824,0.943064,0.884004,0.87385,0.95528,0.913231,0,0.321298
7.295707,1.004234,0.949564,0.958109,0.950339,0.934417,0.902581,0.90213,0.853354,0.868981,0.921868,0.943089,0.884082,0.873953,0.955295,0.913299,0,0.32093
7.295896,1.004239,0.949571,0.958114,0.950344,0.934426,0.902595,0.902143,0.853372,0.868998,0.921876,0.943094,0.884098,0.873973,0.955298,0.913312,0,0.320857
7.295896,1.004239,0.949571,0.958114,0.950344,0.934426,0.902595,0.902143,0.853372,0.868998,0.921876,0.943094,0.884098,0.873973,0.955298,0.913312,0,0.320857
7.297611,1.004288,0.949633,0.958162,0.950383,0.934509,0.902722,0.902263,0.853542,0.869151,0.921957,0.94314,0.88424,0.874159,0.955325,0.913436,0,0.320197
7.299494,1.004342,0.949703,0.958216,0.950429,0.934601,0.902863,0.902396,0.853729,0.86932,0.922046,0.943192,0.884397,0.874361,0.955356,0.913572,0,0.319474
7.299494,1.004342,0.949703,0.958216,0.950429,0.934601,0.902863,0.902396,0.853729,0.86932,0.922046,0.943192,0.884397,0.874361,0.955356,0.913572,0,0.319474
7.301417,1.004399,0.949775,0.958273,0.950476,0.934697,0.903008,0.902534,0.85392,0.869493,0.922139,0.943246,0.884558,0.874567,0.955389,0.913713,0,0.318741
7.309031,1.004642,0.950077,0.958511,0.950678,0.935088,0.903593,0.903088,0.854685,0.870185,0.922516,0.943472,0.885206,0.875368,0.955533,0.914283,0,0.315879
7.316644,1.00491,0.9504,0.958771,0.9509,0.935498,0.904196,0.903658,0.855459,0.870889,0.922912,0.943718,0.885866,0.876149,0.955696,0.914871,0,0.313085
7.317113,1.004927,0.950421,0.958788,0.950914,0.935524,0.904234,0.903693,0.855507,0.870933,0.922937,0.943734,0.885907,0.876196,0.955707,0.914908,0,0.312916
7.317113,1.004927,0.950421,0.958788,0.950914,0.935524,0.904234,0.903693,0.855507,0.870933,0.922937,0.943734,0.885907,0.876196,0.955707,0.914908,0,0.312916
7.331871,1.005512,0.951105,0.959351,0.951402,0.936374,0.905445,0.904841,0.857026,0.872322,0.923753,0.944264,0.887219,0.877645,0.95608,0.916096,0,0.30774
7.338532,1.005801,0.951437,0.959628,0.951645,0.936778,0.906008,0.905375,0.857718,0.872957,0.92414,0.944524,0.887821,0.878271,0.956271,0.91665,0,0.305513
7.338532,1.005801,0.951437,0.959628,0.951645,0.936778,0.906008,0.905375,0.857718,0.872957,0.92414,0.944524,0.887821,0.878271,0.956271,0.91665,0,0.305513
7.345575,1.006124,0.951802,0.959937,0.951916,0.937219,0.906614,0.90595,0.858452,0.873635,0.924561,0.944813,0.888466,0.878913,0.956488,0.917248,0,0.303231
7.359279,1.006796,0.952549,0.960576,0.952482,0.938109,0.907816,0.907091,0.859881,0.874959,0.925413,0.945415,0.889732,0.880101,0.956952,0.918436,0,0.299044
7.372983,1.00752,0.953341,0.961262,0.953093,0.939039,0.909045,0.908259,0.861306,0.876288,0.926303,0.946064,0.89101,0.881206,0.957468,0.919653,0,0.295211
