time	VDrop6_0	VDrop6_1	VDrop6_2	VDrop6_3	VDrop6_4	VDrop6_5	VDrop6_6	VDrop6_7	VDrop6_8	VDrop6_9	VDrop6_10	VDrop6_11	VDrop6_12	VDrop6_13	VDrop6_14	VDrop6_15	VDrop6_16	VDrop6_17	VDrop6_18	VDrop6_19	VDrop6_20	VDrop6_21	VDrop6_22	VDrop6_23	VDrop6_24	VDrop6_25	VDrop6_26	VDrop6_27	VDrop6_28	VDrop6_29	VDrop6_30	VDrop6_31	VDrop6_32	VDrop6_33	VDrop6_34	VDrop6_35	VDrop6_36	VDrop6_37	VDrop6_38	VDrop6_39	VDrop6_40	VDrop6_41	VDrop6_42	VDrop6_43	VDrop6_44	VDrop6_45	VDrop6_46	VDrop6_47	VDrop6_48	VDrop6_49
1.79	4.2905	2.931675	4.1441	4.2142	4.0751	4.387	2.90045	2.833	4.2673	2.862875	2.8492	2.78595	2.837975	4.1168	4.2053	4.3247	4.0617	4.327	4.2691	2.7792	4.2796	2.87655	2.79305	2.784375	4.3685	4.2754	2.8153	3.8034	4.1806	2.76505	2.8724	2.8017	4.26	2.72835	4.2175	4.2075	2.900975	2.6698	2.89035	4.2857	4.2937	3.9503	4.2838	2.78755	2.8186	4.1369	4.312	4.265	2.78755	2.8564
1.8	4.2899	2.931175	4.1443	4.2152	4.0753	4.3871	2.90085	2.83235	4.2678	2.862475	2.8496	2.78505	2.83735	4.1171	4.2057	4.3247	4.0619	4.3301	4.2735	2.77995	4.2806	2.87705	2.79345	2.783875	4.3701	4.2756	2.8165	3.8029	4.178	2.76545	2.87465	2.8008	4.2617	2.72795	4.2176	4.2076	2.9006	2.6697	2.8908	4.286	4.2943	3.9501	4.2846	2.7879	2.818725	4.1354	4.3124	4.2662	2.788	2.8553
1.81	4.2894	2.930675	4.1442	4.2161	4.0754	4.387	2.90115	2.83165	4.2682	2.861975	2.8497	2.78415	2.836675	4.1174	4.2059	4.3246	4.062	4.333	4.2775	2.78065	4.2814	2.87755	2.79385	2.7833	4.3717	4.2757	2.8176	3.8024	4.1755	2.7659	2.876	2.7999	4.2632	2.7275	4.2177	4.2078	2.900275	2.6697	2.8912	4.2863	4.2946	3.9498	4.2851	2.78825	2.8189	4.1335	4.3127	4.2673	2.78845	2.8542
1.82	4.2888	2.930175	4.1431	4.2168	4.0755	4.3869	2.9014	2.83105	4.2685	2.861575	2.8498	2.78325	2.835975	4.1176	4.2061	4.3245	4.062	4.3357	4.2812	2.7813	4.2823	2.8779	2.79415	2.782775	4.3731	4.2757	2.8186	3.8018	4.1732	2.76635	2.8773	2.79895	4.2646	2.72695	4.2177	4.2078	2.8999	2.6697	2.89155	4.2864	4.2949	3.9495	4.2856	2.7885	2.8189	4.1317	4.313	4.2683	2.78885	2.8531
1.83	4.2882	2.929575	4.1417	4.2174	4.0755	4.3867	2.90165	2.83025	4.2687	2.861075	2.85	2.782375	2.83535	4.1178	4.2062	4.3244	4.062	4.3384	4.2844	2.78185	4.283	2.87815	2.79445	2.7823	4.3744	4.2755	2.81955	3.8013	4.171	2.76665	2.8785	2.79805	4.2658	2.72645	4.2175	4.2078	2.899575	2.6696	2.8918	4.2865	4.295	3.949	4.2859	2.78875	2.819	4.1301	4.3132	4.2692	2.7892	2.8521
1.84	4.2875	2.929075	4.1403	4.2178	4.0755	4.3865	2.9018	2.8296	4.2688	2.860575	2.85	2.78155	2.83465	4.1179	4.2062	4.3242	4.062	4.3409	4.2871	2.78235	4.2836	2.87835	2.7947	2.781675	4.3756	4.2753	2.8204	3.8007	4.1689	2.76685	2.87965	2.7972	4.2669	2.7261	4.2171	4.2078	2.899175	2.66955	2.892	4.2865	4.2951	3.9485	4.2861	2.7889	2.8189	4.1287	4.3133	4.27	2.78955	2.851
1.85	4.2869	2.928475	4.1387	4.2182	4.0755	4.3861	2.902	2.82885	4.2689	2.860175	2.8501	2.78065	2.833875	4.118	4.2062	4.324	4.0619	4.3433	4.2894	2.78275	4.2842	2.87845	2.7949	2.7812	4.3767	4.2751	2.82125	3.8	4.167	2.76705	2.8808	2.7963	4.2678	2.7256	4.2166	4.2077	2.8987	2.6695	2.8921	4.2865	4.295	3.948	4.2861	2.7891	2.8189	4.1274	4.3133	4.2708	2.7898	2.85
1.86	4.2862	2.92785	4.1372	4.2184	4.0754	4.3858	2.9021	2.828	4.2689	2.859675	2.85	2.779775	2.833175	4.118	4.206	4.3237	4.0617	4.3456	4.2911	2.78315	4.2846	2.8785	2.79505	2.78065	4.3777	4.2747	2.822	3.7994	4.1652	2.76725	2.8818	2.7954	4.2686	2.72495	4.216	4.2076	2.898275	2.6694	2.8922	4.2864	4.2949	3.9474	4.2861	2.78915	2.8188	4.1264	4.3133	4.2714	2.79005	2.8489
1.87	4.2854	2.927175	4.1356	4.2186	4.0752	4.3854	2.9021	2.82735	4.2689	2.859075	2.85005	2.77895	2.83245	4.1179	4.2058	4.3234	4.0615	4.3477	4.2924	2.78345	4.285	2.8784	2.79515	2.780075	4.3785	4.2743	2.82265	3.7987	4.1634	2.76735	2.8828	2.79445	4.2692	2.7245	4.2154	4.2074	2.897875	2.6693	2.8922	4.2862	4.2946	3.9468	4.286	2.7892	2.818675	4.1254	4.3132	4.272	2.79025	2.8479
1.88	4.2847	2.926475	4.1341	4.2186	4.0751	4.3849	2.9022	2.82665	4.2687	2.858575	2.8498	2.778075	2.831675	4.1178	4.2055	4.323	4.0612	4.3498	4.2933	2.7837	4.2854	2.8783	2.7952	2.77955	4.3793	4.2739	2.8233	3.7981	4.1617	2.7673	2.8838	2.7936	4.2698	2.72395	4.2149	4.2072	2.897375	2.6692	2.8922	4.2859	4.2944	3.9462	4.2858	2.7892	2.8185	4.1244	4.313	4.2725	2.7904	2.8469
1.89	4.2839	2.92585	4.1325	4.2186	4.0748	4.3844	2.9022	2.82575	4.2686	2.858075	2.84975	2.77725	2.83095	4.1177	4.2051	4.3226	4.0609	4.3518	4.2939	2.7839	4.2856	2.8781	2.7953	2.779025	4.38	4.2733	2.82385	3.7974	4.1601	2.7673	2.8847	2.79265	4.2702	2.72345	4.2142	4.207	2.896875	2.66905	2.8921	4.2856	4.294	3.9455	4.2856	2.7892	2.8183	4.1235	4.3128	4.273	2.7905	2.8459
1.9	4.2831	2.925075	4.131	4.2185	4.0746	4.3838	2.9021	2.82505	4.2683	2.857475	2.84955	2.776375	2.830175	4.1175	4.2047	4.3221	4.0606	4.3537	4.2941	2.784	4.2858	2.87785	2.7952	2.7784	4.3806	4.2728	2.82435	3.7966	4.1585	2.7673	2.8855	2.7918	4.2704	2.72295	4.2135	4.2067	2.896375	2.6689	2.89195	4.2853	4.2936	3.9448	4.2852	2.7891	2.818075	4.1227	4.3125	4.2733	2.7906	2.8449
1.91	4.2823	2.924375	4.1295	4.2183	4.0743	4.3832	2.902	2.82425	4.268	2.856975	2.8494	2.77555	2.829375	4.1173	4.2042	4.3216	4.0602	4.3555	4.294	2.7841	4.2859	2.8776	2.7952	2.777775	4.3811	4.2721	2.82475	3.7959	4.157	2.76725	2.88635	2.7908	4.2706	2.72235	4.2128	4.2065	2.895875	2.66875	2.8918	4.2849	4.2931	3.9442	4.2848	2.78905	2.8178	4.1218	4.3122	4.2736	2.7906	2.8439
1.92	4.2814	2.92365	4.128	4.2181	4.074	4.3826	2.9019	2.8235	4.2677	2.856375	2.84915	2.77475	2.82865	4.117	4.2037	4.321	4.0598	4.3572	4.2937	2.7841	4.2859	2.87725	2.7951	2.77725	4.3815	4.2714	2.82515	3.7951	4.1555	2.76715	2.88715	2.7899	4.2707	2.7219	4.2121	4.2061	2.895375	2.6686	2.89155	4.2844	4.2926	3.9434	4.2843	2.7889	2.8175	4.121	4.3118	4.2738	2.79055	2.8429
1.93	4.2805	2.92285	4.1265	4.2178	4.0736	4.3819	2.9018	2.8228	4.2673	2.855775	2.8488	2.773875	2.82785	4.1167	4.2031	4.3204	4.0594	4.3588	4.2932	2.7841	4.2859	2.87695	2.795	2.77665	4.3819	4.2707	2.8255	3.7943	4.1541	2.767	2.88785	2.78895	4.2706	2.72135	4.2114	4.2057	2.894775	2.6684	2.8913	4.2839	4.2921	3.9427	4.2838	2.7887	2.817175	4.1202	4.3113	4.274	2.7905	2.8419
1.94	4.2796	2.922075	4.125	4.2174	4.0732	4.3812	2.9016	2.82195	4.2668	2.855175	2.84855	2.77305	2.82705	4.1163	4.2025	4.3198	4.0589	4.3603	4.2926	2.7841	4.2858	2.87655	2.7948	2.77595	4.3822	4.2699	2.8258	3.7936	4.1526	2.76685	2.8886	2.7881	4.2705	2.72065	4.2106	4.2053	2.894175	2.6682	2.891	4.2834	4.2915	3.942	4.2832	2.7885	2.816875	4.1194	4.3108	4.2741	2.7904	2.841
1.95	4.2787	2.92125	4.1235	4.2169	4.0728	4.3805	2.9014	2.8212	4.2663	2.854575	2.84825	2.772175	2.82625	4.1159	4.2018	4.3191	4.0584	4.3618	4.2918	2.784	4.2857	2.8762	2.7946	2.775325	4.3824	4.2691	2.826	3.7927	4.1512	2.7667	2.8893	2.78705	4.2702	2.72015	4.2098	4.2049	2.89365	2.668	2.89065	4.2828	4.2908	3.9412	4.2825	2.78825	2.816475	4.1186	4.3103	4.2742	2.7902	2.84
1.96	4.2778	2.92045	4.1221	4.2164	4.0724	4.3797	2.90115	2.82045	4.2658	2.85395	2.8478	2.77135	2.825375	4.1155	4.201	4.3183	4.0578	4.3632	4.2909	2.7838	4.2855	2.8758	2.7944	2.774725	4.3826	4.2683	2.8262	3.7919	4.1498	2.76645	2.88995	2.7861	4.2699	2.71945	4.2089	4.2044	2.89305	2.66775	2.89025	4.2822	4.2902	3.9405	4.2818	2.788	2.816075	4.1177	4.3097	4.2742	2.79005	2.839
1.97	4.2768	2.91965	4.1206	4.2158	4.0719	4.3789	2.9009	2.81965	4.2652	2.853275	2.8475	2.77055	2.82455	4.115	4.2003	4.3176	4.0572	4.3645	4.29	2.7836	4.2852	2.8754	2.79415	2.774075	4.3826	4.2674	2.8263	3.7911	4.1484	2.7662	2.8906	2.7852	4.2695	2.7189	4.2081	4.2039	2.89245	2.66755	2.88985	4.2815	4.2894	3.9397	4.2811	2.7877	2.815675	4.1169	4.309	4.2741	2.78985	2.8381
1.98	4.2759	2.91875	4.1191	4.2152	4.0714	4.3781	2.9006	2.81885	4.2646	2.852675	2.847	2.769675	2.82375	4.1145	4.1995	4.3168	4.0566	4.3658	4.2889	2.7834	4.2848	2.87495	2.79385	2.773475	4.3827	4.2665	2.8264	3.7902	4.1471	2.76595	2.89125	2.7842	4.269	2.7182	4.2072	4.2034	2.891775	2.6673	2.88945	4.2808	4.2887	3.9389	4.2803	2.7874	2.815175	4.1161	4.3083	4.274	2.7896	2.8371
1.99	4.2749	2.917875	4.1177	4.2146	4.0708	4.3772	2.9003	2.818	4.2639	2.851975	2.84665	2.76885	2.822875	4.114	4.1986	4.316	4.056	4.367	4.2879	2.78315	4.2845	2.87455	2.79355	2.7727	4.3826	4.2655	2.82645	3.7894	4.1457	2.76565	2.8919	2.78325	4.2685	2.7176	4.2064	4.2028	2.891175	2.667	2.88895	4.28	4.2879	3.9381	4.2794	2.78705	2.814775	4.1153	4.3076	4.2739	2.7893	2.83615
2	4.2739	2.91705	4.1163	4.2138	4.0703	4.3763	2.89995	2.81725	4.2633	2.85135	2.84615	2.76805	2.82205	4.1135	4.1977	4.3151	4.0553	4.3681	4.2868	2.78285	4.284	2.87415	2.7932	2.772275	4.3826	4.2645	2.8265	3.7885	4.1444	2.7653	2.89255	2.78225	4.2679	2.717	4.2055	4.2022	2.890475	2.66675	2.88845	4.2793	4.2871	3.9373	4.2786	2.78665	2.814275	4.1145	4.3068	4.2737	2.789	2.8352
2.01	4.2728	2.91615	4.1148	4.2131	4.0697	4.3754	2.89955	2.81655	4.2625	2.85065	2.8457	2.767175	2.821175	4.1129	4.1968	4.3142	4.0546	4.3692	4.2856	2.78255	4.2835	2.87365	2.79285	2.7716	4.3824	4.2635	2.8264	3.7876	4.143	2.76495	2.89315	2.7813	4.2672	2.7164	4.2046	4.2016	2.88985	2.66645	2.88795	4.2785	4.2862	3.9365	4.2777	2.78625	2.813675	4.1137	4.306	4.2734	2.78865	2.8343
2.02	4.2718	2.91525	4.1134	4.2123	4.0691	4.3745	2.89915	2.8157	4.2618	2.84995	2.8451	2.76635	2.82035	4.1122	4.1959	4.3133	4.0539	4.3702	4.2844	2.7822	4.283	2.87315	2.79245	2.771025	4.3822	4.2625	2.8263	3.7867	4.1417	2.76455	2.89385	2.7804	4.2665	2.71575	4.2036	4.201	2.889175	2.66615	2.88735	4.2776	4.2853	3.9357	4.2767	2.78585	2.813175	4.1129	4.3052	4.2731	2.78835	2.8333
2.03	4.2707	2.91435	4.112	4.2114	4.0685	4.3735	2.89875	2.8149	4.261	2.84925	2.8446	2.765475	2.81945	4.1116	4.1949	4.3123	4.0531	4.3712	4.2832	2.7818	4.2824	2.87265	2.79205	2.770225	4.382	4.2614	2.8262	3.7858	4.1404	2.76415	2.8945	2.77935	4.2657	2.715	4.2027	4.2003	2.888475	2.66585	2.8868	4.2768	4.2844	3.9348	4.2757	2.78535	2.812675	4.112	4.3043	4.2728	2.78795	2.8324
2.04	4.2697	2.913375	4.1106	4.2105	4.0678	4.3726	2.89835	2.8141	4.2602	2.84855	2.84405	2.76465	2.81865	4.1109	4.1939	4.3114	4.0524	4.372	4.2819	2.7814	4.2817	2.87215	2.79155	2.7695	4.3817	4.2603	2.8261	3.7849	4.139	2.76375	2.89525	2.7784	4.2648	2.7144	4.2017	4.1997	2.887775	2.6655	2.8862	4.2759	4.2835	3.934	4.2747	2.7849	2.812075	4.1112	4.3034	4.2725	2.78755	2.8314
2.05	4.2686	2.91245	4.1092	4.2096	4.0671	4.3716	2.89785	2.8132	4.2593	2.847775	2.84345	2.76385	2.81775	4.1103	4.1929	4.3104	4.0516	4.3729	4.2807	2.78095	4.2811	2.87165	2.79115	2.768825	4.3814	4.2592	2.8259	3.784	4.1377	2.76335	2.896	2.7774	4.264	2.71375	4.2008	4.199	2.887075	2.66515	2.88555	4.275	4.2826	3.9331	4.2737	2.78435	2.811475	4.1104	4.3025	4.2721	2.78705	2.8305
2.06	4.2675	2.91155	4.1078	4.2087	4.0664	4.3706	2.89735	2.81255	4.2584	2.847075	2.8429	2.762975	2.81685	4.1095	4.1918	4.3094	4.0508	4.3736	4.2794	2.78045	4.2803	2.8711	2.79065	2.76815	4.3811	4.2581	2.8257	3.7831	4.1364	2.76285	2.8968	2.7764	4.263	2.71305	4.1998	4.1983	2.88635	2.66485	2.88495	4.2741	4.2816	3.9323	4.2726	2.78385	2.810875	4.1095	4.3015	4.2716	2.78665	2.8296
2.07	4.2664	2.91055	4.1064	4.2077	4.0657	4.3696	2.89685	2.81165	4.2575	2.84635	2.84235	2.76215	2.81595	4.1088	4.1907	4.3083	4.05	4.3744	4.2781	2.78005	4.2796	2.87055	2.79015	2.767475	4.3807	4.2569	2.82545	3.7822	4.135	2.76235	2.8976	2.7754	4.2621	2.7124	4.1988	4.1975	2.885575	2.66445	2.8843	4.2731	4.2806	3.9314	4.2715	2.78335	2.810275	4.1087	4.3005	4.2712	2.78615	2.8286
2.08	4.2652	2.90965	4.105	4.2067	4.065	4.3685	2.89635	2.8108	4.2566	2.845575	2.8417	2.761275	2.815075	4.1081	4.1897	4.3072	4.0492	4.375	4.2767	2.77955	4.2788	2.86995	2.78965	2.76685	4.3803	4.2558	2.82515	3.7813	4.1337	2.76195	2.8985	2.7744	4.2611	2.7117	4.1978	4.1968	2.884875	2.66405	2.8836	4.2721	4.2796	3.9305	4.2704	2.78275	2.80965	4.1078	4.2995	4.2707	2.78565	2.8277
2.09	4.2641	2.90865	4.1036	4.2056	4.0643	4.3675	2.89585	2.81005	4.2557	2.84485	2.841	2.76045	2.814175	4.1073	4.1886	4.3062	4.0483	4.3756	4.2754	2.77895	4.2779	2.86935	2.78905	2.76615	4.3798	4.2546	2.82485	3.7803	4.1324	2.76135	2.8995	2.7734	4.26	2.7112	4.1967	4.196	2.88415	2.6637	2.8829	4.2711	4.2785	3.9297	4.2693	2.78225	2.808975	4.107	4.2985	4.2702	2.78515	2.8268
2.1	4.263	2.907675	4.1023	4.2045	4.0636	4.3664	2.89525	2.80915	4.2547	2.84405	2.84035	2.75965	2.81335	4.1065	4.1874	4.3051	4.0475	4.3761	4.274	2.77845	4.277	2.86875	2.78855	2.765475	4.3793	4.2534	2.8245	3.7794	4.131	2.76085	2.9005	2.7724	4.259	2.7105	4.1957	4.1952	2.88335	2.6633	2.8822	4.2701	4.2775	3.9288	4.2681	2.78165	2.80835	4.1061	4.2975	4.2696	2.78455	2.8259
2.11	4.2618	2.90675	4.1009	4.2035	4.0628	4.3653	2.89465	2.80845	4.2537	2.843275	2.83965	2.75875	2.81245	4.1057	4.1863	4.3039	4.0466	4.3766	4.2726	2.77785	4.2761	2.86815	2.78795	2.764775	4.3788	4.2522	2.82415	3.7785	4.1297	2.76035	2.9016	2.7714	4.2579	2.70985	4.1947	4.1944	2.882575	2.6629	2.8815	4.2691	4.2764	3.9279	4.2669	2.78105	2.807675	4.1052	4.2964	4.269	2.78405	2.82495
2.12	4.2607	2.90575	4.0996	4.2023	4.062	4.3642	2.8941	2.8076	4.2527	2.842475	2.839	2.75795	2.81155	4.1049	4.1851	4.3028	4.0457	4.377	4.2713	2.77725	4.2752	2.86755	2.78735	2.76405	4.3782	4.2509	2.82375	3.7775	4.1283	2.7598	2.9026	2.7704	4.2568	2.7092	4.1937	4.1936	2.88185	2.66245	2.88075	4.2681	4.2754	3.927	4.2657	2.7804	2.806975	4.1043	4.2953	4.2684	2.78345	2.824
2.13	4.2595	2.90475	4.0982	4.2012	4.0612	4.3631	2.89345	2.8067	4.2517	2.84175	2.8384	2.757075	2.81065	4.1041	4.184	4.3017	4.0448	4.3774	4.2699	2.77665	4.2742	2.86685	2.78675	2.763425	4.3776	4.2497	2.82335	3.7766	4.127	2.75925	2.9036	2.7694	4.2557	2.7084	4.1926	4.1927	2.88105	2.66205	2.88	4.267	4.2743	3.9261	4.2645	2.77975	2.806275	4.1034	4.2942	4.2678	2.78285	2.8231
2.14	4.2583	2.90375	4.0969	4.2	4.0604	4.362	2.89285	2.8059	4.2507	2.84095	2.8377	2.75625	2.80975	4.1032	4.1828	4.3005	4.0439	4.3777	4.2685	2.77605	4.2732	2.8662	2.78615	2.762675	4.377	4.2485	2.8229	3.7757	4.1257	2.75865	2.90445	2.7683	4.2545	2.7076	4.1916	4.1919	2.88025	2.66165	2.8792	4.2659	4.2732	3.9252	4.2633	2.77915	2.805575	4.1025	4.2931	4.2671	2.78225	2.8222
2.15	4.2571	2.90275	4.0956	4.1989	4.0596	4.3609	2.89225	2.8052	4.2497	2.84015	2.8371	2.755375	2.80885	4.1023	4.1816	4.2993	4.043	4.3779	4.267	2.7754	4.2722	2.86555	2.7855	2.762025	4.3763	4.2472	2.82245	3.7747	4.1243	2.75805	2.90495	2.7673	4.2533	2.70705	4.1905	4.1911	2.87945	2.66115	2.87845	4.2648	4.2721	3.9243	4.262	2.77845	2.804875	4.1016	4.2919	4.2665	2.78165	2.8213
2.16	4.256	2.90185	4.0943	4.1977	4.0588	4.3598	2.89155	2.80435	4.2486	2.83935	2.8362	2.75455	2.807875	4.1015	4.1804	4.2981	4.042	4.3781	4.2656	2.77475	4.2711	2.86485	2.78485	2.7612	4.3756	4.246	2.82195	3.7738	4.123	2.7575	2.9052	2.7663	4.2521	2.70635	4.1895	4.1902	2.87865	2.66075	2.87765	4.2638	4.2709	3.9233	4.2608	2.7778	2.80415	4.1007	4.2908	4.2658	2.78105	2.8204
2.17	4.2548	2.90085	4.0929	4.1965	4.0579	4.3587	2.8909	2.80355	4.2475	2.83855	2.83545	2.75375	2.806975	4.1006	4.1792	4.2969	4.0411	4.3782	4.2642	2.77405	4.27	2.86415	2.7842	2.760475	4.3749	4.2447	2.82145	3.7729	4.1216	2.7569	2.90495	2.7653	4.2509	2.70565	4.1884	4.1893	2.87785	2.66025	2.8769	4.2627	4.2698	3.9224	4.2595	2.7771	2.80345	4.0998	4.2896	4.2651	2.78035	2.8195
2.18	4.2536	2.89985	4.0916	4.1953	4.0571	4.3576	2.89025	2.8027	4.2465	2.83775	2.83475	2.75285	2.80605	4.0997	4.178	4.2957	4.0401	4.3782	4.2628	2.7734	4.2689	2.8634	2.78355	2.75985	4.3741	4.2434	2.82095	3.7719	4.1203	2.75625	2.9044	2.7643	4.2497	2.70495	4.1873	4.1884	2.87705	2.65985	2.87605	4.2616	4.2687	3.9215	4.2582	2.77645	2.802675	4.0989	4.2885	4.2643	2.77975	2.8186
2.19	4.2524	2.89885	4.0904	4.194	4.0562	4.3564	2.88955	2.80195	4.2454	2.836875	2.83415	2.75205	2.80515	4.0988	4.1768	4.2945	4.0392	4.3782	4.2613	2.7727	4.2678	2.8627	2.78285	2.75905	4.3734	4.2422	2.8204	3.771	4.119	2.75565	2.9036	2.7633	4.2485	2.70425	4.1863	4.1875	2.87625	2.65935	2.87525	4.2604	4.2676	3.9206	4.257	2.7757	2.80195	4.098	4.2873	4.2636	2.77905	2.8177
2.2	4.2512	2.89785	4.0891	4.1928	4.0554	4.3553	2.88885	2.8012	4.2443	2.836075	2.83325	2.751175	2.80425	4.0979	4.1756	4.2933	4.0382	4.378	4.2599	2.772	4.2667	2.86195	2.7822	2.75835	4.3725	4.2409	2.81985	3.7701	4.1176	2.75505	2.9026	2.7623	4.2473	2.70355	4.1852	4.1866	2.875375	2.65885	2.87445	4.2593	4.2664	3.9197	4.2557	2.775	2.801175	4.097	4.2861	4.2628	2.7784	2.8168
2.21	4.25	2.89685	4.0878	4.1916	4.0545	4.3541	2.88815	2.8003	4.2432	2.83525	2.83255	2.75035	2.80335	4.097	4.1743	4.2921	4.0373	4.3779	4.2584	2.7713	4.2655	2.8612	2.7815	2.757575	4.3717	4.2396	2.81925	3.7692	4.1163	2.7544	2.9017	2.7612	4.246	2.7029	4.1841	4.1857	2.874575	2.65835	2.8736	4.2582	4.2653	3.9188	4.2544	2.77425	2.80045	4.0961	4.2849	4.262	2.7777	2.8159
2.22	4.2488	2.89585	4.0865	4.1903	4.0536	4.353	2.88745	2.7995	4.2421	2.83445	2.83175	2.74955	2.80245	4.0961	4.1731	4.2909	4.0363	4.3776	4.257	2.77055	4.2644	2.86045	2.7808	2.757	4.3708	4.2383	2.81865	3.7682	4.115	2.75375	2.90075	2.7602	4.2448	2.70215	4.183	4.1847	2.87375	2.65785	2.8728	4.257	4.2641	3.9178	4.2531	2.77355	2.79965	4.0952	4.2837	4.2613	2.777	2.81505
2.23	4.2476	2.89485	4.0853	4.1891	4.0527	4.3519	2.8867	2.7987	4.2409	2.833575	2.8311	2.74865	2.80155	4.0951	4.1719	4.2896	4.0353	4.3773	4.2556	2.76985	4.2632	2.8597	2.7801	2.756225	4.3699	4.2371	2.81805	3.7673	4.1136	2.7531	2.8999	2.7592	4.2435	2.70145	4.1819	4.1838	2.87295	2.65735	2.87195	4.2559	4.2629	3.9169	4.2518	2.77285	2.798875	4.0942	4.2825	4.2604	2.7763	2.8142
2.24	4.2464	2.89385	4.084	4.1878	4.0519	4.3507	2.886	2.7979	4.2398	2.832775	2.8302	2.74785	2.80065	4.0942	4.1706	4.2884	4.0344	4.3769	4.2541	2.7691	4.262	2.85895	2.77935	2.755475	4.369	4.2358	2.81745	3.7664	4.1123	2.75245	2.89905	2.7582	4.2422	2.7009	4.1809	4.1829	2.872075	2.65685	2.8711	4.2547	4.2618	3.916	4.2504	2.7721	2.79815	4.0933	4.2813	4.2596	2.7756	2.8133
2.25	4.2452	2.89285	4.0828	4.1865	4.051	4.3496	2.88525	2.79715	4.2387	2.83195	2.82945	2.746975	2.79975	4.0933	4.1694	4.2872	4.0334	4.3764	4.2527	2.76835	4.2608	2.85815	2.77865	2.754675	4.368	4.2345	2.81685	3.7655	4.111	2.7518	2.89835	2.7572	4.2409	2.69995	4.1798	4.1819	2.87125	2.65635	2.87025	4.2536	4.2606	3.9151	4.2491	2.77135	2.79735	4.0924	4.28	4.2588	2.7749	2.8124
2.26	4.2439	2.89185	4.0815	4.1853	4.0501	4.3484	2.8845	2.79625	4.2376	2.83115	2.82875	2.74615	2.79885	4.0923	4.1682	4.2859	4.0324	4.3759	4.2512	2.7676	4.2596	2.85735	2.7779	2.753875	4.367	4.2332	2.81615	3.7646	4.1096	2.75115	2.8976	2.7562	4.2397	2.6993	4.1787	4.181	2.87045	2.65585	2.8694	4.2524	4.2595	3.9141	4.2478	2.7706	2.79655	4.0914	4.2788	4.2579	2.77415	2.81155
2.27	4.2427	2.89085	4.0803	4.184	4.0492	4.3473	2.88375	2.7955	4.2364	2.830275	2.828	2.74535	2.79795	4.0914	4.1669	4.2847	4.0314	4.3753	4.2498	2.76685	4.2584	2.8566	2.77715	2.753175	4.3659	4.2319	2.81555	3.7637	4.1083	2.75045	2.89695	2.7552	4.2384	2.69865	4.1776	4.18	2.869575	2.65535	2.86855	4.2513	4.2583	3.9132	4.2465	2.76985	2.795775	4.0905	4.2776	4.2571	2.77345	2.8107
2.28	4.2415	2.88985	4.0791	4.1827	4.0483	4.3461	2.88295	2.79475	4.2353	2.82945	2.8272	2.74455	2.79705	4.0904	4.1657	4.2834	4.0304	4.3746	4.2484	2.76605	4.2572	2.8558	2.77645	2.752525	4.3649	4.2307	2.81485	3.7628	4.107	2.7498	2.89625	2.7542	4.2371	2.698	4.1766	4.1791	2.86875	2.65485	2.8677	4.2501	4.2571	3.9123	4.2452	2.76905	2.794975	4.0895	4.2764	4.2562	2.7727	2.8098
2.29	4.2403	2.88885	4.0779	4.1814	4.0474	4.345	2.8822	2.7939	4.2342	2.82865	2.8264	2.743675	2.79615	4.0895	4.1645	4.2822	4.0294	4.3738	4.2469	2.7653	4.256	2.855	2.7757	2.7517	4.3638	4.2294	2.81415	3.7619	4.1057	2.74915	2.8956	2.7532	4.2358	2.69725	4.1755	4.1781	2.86795	2.6543	2.8668	4.249	4.256	3.9114	4.2439	2.7683	2.794175	4.0886	4.2751	4.2553	2.77195	2.80895
2.3	4.2391	2.88785	4.0767	4.1802	4.0465	4.3438	2.88145	2.7931	4.233	2.827775	2.8256	2.742875	2.79525	4.0885	4.1632	4.2809	4.0285	4.373	4.2455	2.7645	4.2548	2.8542	2.77495	2.7509	4.3626	4.2281	2.8135	3.761	4.1044	2.74845	2.89495	2.7522	4.2345	2.6966	4.1744	4.1771	2.867075	2.65375	2.86595	4.2478	4.2548	3.9105	4.2425	2.76755	2.793375	4.0876	4.2739	4.2545	2.77125	2.8081
2.31	4.2379	2.88695	4.0755	4.1789	4.0456	4.3427	2.88065	2.7923	4.2319	2.82695	2.82485	2.74205	2.79435	4.0876	4.162	4.2797	4.0275	4.3721	4.2441	2.76375	4.2535	2.8534	2.7742	2.75015	4.3615	4.2269	2.8128	3.7602	4.1031	2.74775	2.8943	2.7512	4.2332	2.6959	4.1734	4.1762	2.86625	2.65325	2.8651	4.2467	4.2537	3.9096	4.2412	2.76675	2.792575	4.0867	4.2727	4.2536	2.7705	2.80725
2.32	4.2367	2.88595	4.0743	4.1776	4.0447	4.3416	2.8799	2.7915	4.2307	2.826075	2.82405	2.74125	2.79345	4.0866	4.1608	4.2785	4.0265	4.3712	4.2427	2.76295	4.2523	2.85255	2.7734	2.749475	4.3603	4.2256	2.8121	3.7593	4.1018	2.7471	2.89365	2.7502	4.2319	2.6952	4.1723	4.1753	2.865375	2.6527	2.8642	4.2455	4.2525	3.9087	4.2399	2.766	2.79185	4.0857	4.2714	4.2527	2.76975	2.8064
